seqname,source,feature,start,end,score,strand,frame,attribute,gene_id,gene_name,gene_biotype,start_norm,end_norm,length
22,ensembl,gene,10736171,10736283,.,-,.,"gene_id ""ENSG00000277248""; gene_version ""1""; gene_name ""U2""; gene_source ""ensembl""; gene_biotype ""snRNA"";",ENSG00000277248,U2,snRNA,0.0,0.0,112
22,havana,gene,17518676,17519029,.,-,.,"gene_id ""ENSG00000228045""; gene_version ""1""; gene_name ""DNAJA1P6""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000228045,DNAJA1P6,processed_pseudogene,0.16942991901593077,0.16929343812231645,353
22,ensembl_havana,gene,17563439,17590994,.,+,.,"gene_id ""ENSG00000182902""; gene_version ""13""; gene_name ""SLC25A18""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000182902,SLC25A18,protein_coding,0.17054811818643048,0.17108964312165928,27555
22,ensembl_havana,gene,17580157,17589192,.,-,.,"gene_id ""ENSG00000236754""; gene_version ""5""; gene_name ""AC007666.1""; gene_source ""ensembl_havana""; gene_biotype ""antisense_RNA"";",ENSG00000236754,AC007666.1,antisense_RNA,0.1709657410832965,0.17104466623832965,9035
22,ensembl_havana,gene,17592136,17628818,.,-,.,"gene_id ""ENSG00000131100""; gene_version ""12""; gene_name ""ATP6V1E1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000131100,ATP6V1E1,protein_coding,0.17126498170308105,0.17203370840193638,36682
22,ensembl_havana,gene,17628855,17730855,.,+,.,"gene_id ""ENSG00000099968""; gene_version ""17""; gene_name ""BCL2L13""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000099968,BCL2L13,protein_coding,0.1721822382618814,0.17458049322119495,102000
22,ensembl_havana,gene,17734138,17774770,.,-,.,"gene_id ""ENSG00000015475""; gene_version ""18""; gene_name ""BID""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000015475,BID,protein_coding,0.17481225330260075,0.17567658635738811,40632
22,mirbase,gene,17764180,17764259,.,-,.,"gene_id ""ENSG00000264757""; gene_version ""1""; gene_name ""MIR3198-1""; gene_source ""mirbase""; gene_biotype ""miRNA"";",ENSG00000264757,MIR3198-1,miRNA,0.17556271550308222,0.1754142378442485,79
22,havana,gene,17777322,17779481,.,+,.,"gene_id ""ENSG00000269220""; gene_version ""1""; gene_name ""LINC00528""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000269220,LINC00528,lincRNA,0.175891008367696,0.17579417020720267,2159
22,ensembl_havana,gene,17787649,18024559,.,-,.,"gene_id ""ENSG00000243156""; gene_version ""7""; gene_name ""MICAL3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000243156,MICAL3,protein_coding,0.17614898131038864,0.1819111760965786,236910
22,havana,gene,17787652,17811497,.,-,.,"gene_id ""ENSG00000093100""; gene_version ""13""; gene_name ""AC016026.1""; gene_source ""havana""; gene_biotype ""processed_transcript"";",ENSG00000093100,AC016026.1,processed_transcript,0.17614905625169086,0.17659327114875703,23845
22,mirbase,gene,17980868,17980961,.,-,.,"gene_id ""ENSG00000207780""; gene_version ""1""; gene_name ""MIR648""; gene_source ""mirbase""; gene_biotype ""miRNA"";",ENSG00000207780,MIR648,miRNA,0.18097567580192814,0.1808229950980189,93
22,havana,gene,17983205,17983619,.,-,.,"gene_id ""ENSG00000235445""; gene_version ""1""; gene_name ""AC016027.3""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000235445,AC016027.3,sense_intronic,0.18103405507636144,0.18088933724890133,414
22,havana,gene,18004270,18007308,.,-,.,"gene_id ""ENSG00000234913""; gene_version ""1""; gene_name ""AC016027.2""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000234913,AC016027.2,sense_intronic,0.18156026792015154,0.18148060106088537,3038
22,havana,gene,18019214,18020200,.,+,.,"gene_id ""ENSG00000237446""; gene_version ""1""; gene_name ""RHEBP3""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000237446,RHEBP3,processed_pseudogene,0.1819335755269685,0.1818023779642624,986
22,havana,gene,18029385,18037968,.,+,.,"gene_id ""ENSG00000235295""; gene_version ""1""; gene_name ""LINC01634""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000235295,LINC01634,lincRNA,0.18218765152194544,0.18224585702253132,8583
22,ensembl_havana,gene,18076527,18078884,.,-,.,"gene_id ""ENSG00000225335""; gene_version ""3""; gene_name ""AC016027.1""; gene_source ""ensembl_havana""; gene_biotype ""antisense_RNA"";",ENSG00000225335,AC016027.1,antisense_RNA,0.18336527914510958,0.18326709684401551,2357
22,ensembl_havana,gene,18077920,18131138,.,+,.,"gene_id ""ENSG00000215193""; gene_version ""12""; gene_name ""PEX26""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000215193,PEX26,protein_coding,0.18340007688977608,0.1845713266228755,53218
22,havana,gene,18081466,18081675,.,-,.,"gene_id ""ENSG00000236890""; gene_version ""2""; gene_name ""AC016027.5""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000236890,AC016027.5,processed_pseudogene,0.18348865750900606,0.18333675859838452,209
22,havana,gene,18101612,18101888,.,+,.,"gene_id ""ENSG00000235617""; gene_version ""1""; gene_name ""AC016027.4""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000235617,AC016027.4,unprocessed_pseudogene,0.18399191333388124,0.1838412634500724,276
22,havana,gene,18102457,18103649,.,-,.,"gene_id ""ENSG00000225225""; gene_version ""1""; gene_name ""ARL2BPP10""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000225225,ARL2BPP10,processed_pseudogene,0.1840130218006746,0.18388521699698884,1192
22,ensembl_havana,gene,18110331,18146554,.,+,.,"gene_id ""ENSG00000183785""; gene_version ""14""; gene_name ""TUBA8""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000183785,TUBA8,protein_coding,0.18420971773858125,0.18495610111422367,36223
22,havana,gene,18110759,18131154,.,-,.,"gene_id ""ENSG00000280007""; gene_version ""1""; gene_name ""AC008079.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000280007,AC008079.2,antisense_RNA,0.18422040936436537,0.1845717259736709,20395
22,ensembl_havana,gene,18149899,18177397,.,+,.,"gene_id ""ENSG00000184979""; gene_version ""9""; gene_name ""USP18""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184979,USP18,protein_coding,0.18519814355406128,0.18572592465059176,27498
22,havana,gene,18178038,18205915,.,-,.,"gene_id ""ENSG00000187979""; gene_version ""4""; gene_name ""AC008079.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000187979,AC008079.1,antisense_RNA,0.185901067988498,0.18643771752450627,27877
22,havana,gene,18340145,18345899,.,+,.,"gene_id ""ENSG00000276160""; gene_version ""1""; gene_name ""GGTLC5P""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000276160,GGTLC5P,unprocessed_pseudogene,0.1899505712150958,0.18993163763328147,5754
22,havana,gene,18361823,18391105,.,-,.,"gene_id ""ENSG00000274044""; gene_version ""4""; gene_name ""LINC01660""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000274044,LINC01660,lincRNA,0.19049209706497386,0.19105995338677678,29282
22,havana,gene,18374106,18375689,.,+,.,"gene_id ""ENSG00000276874""; gene_version ""1""; gene_name ""AC011718.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000276874,AC011718.1,lincRNA,0.19079893173671722,0.19067517889542865,1583
22,havana,gene,18400407,18404206,.,-,.,"gene_id ""ENSG00000275060""; gene_version ""1""; gene_name ""PPP1R26P3""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000275060,PPP1R26P3,unprocessed_pseudogene,0.19145594213332406,0.19138694680991847,3799
22,ensembl_havana,gene,18422244,18500594,.,+,.,"gene_id ""ENSG00000277870""; gene_version ""5""; gene_name ""FAM230A""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000277870,FAM230A,protein_coding,0.19200143987222007,0.19379273583898335,78350
22,havana,gene,18486999,18491247,.,-,.,"gene_id ""ENSG00000277017""; gene_version ""1""; gene_name ""AC023490.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000277017,AC023490.1,lincRNA,0.1936190478807474,0.1935594400962076,4248
22,havana,gene,18501794,18512187,.,-,.,"gene_id ""ENSG00000278044""; gene_version ""1""; gene_name ""AC023490.3""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000278044,AC023490.3,lincRNA,0.1939886334028872,0.19408209044966052,10393
22,havana,gene,18516344,18518161,.,-,.,"gene_id ""ENSG00000274252""; gene_version ""1""; gene_name ""GGTLC3""; gene_source ""havana""; gene_biotype ""protein_coding"";",ENSG00000274252,GGTLC3,protein_coding,0.1943520987186786,0.19423119805288533,1817
22,ensembl,gene,18524620,18524935,.,+,.,"gene_id ""ENSG00000275319""; gene_version ""1""; gene_name ""Metazoa_SRP""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000275319,Metazoa_SRP,misc_RNA,0.19455883679108338,0.19440027319587913,315
22,havana,gene,18527157,18527626,.,+,.,"gene_id ""ENSG00000277690""; gene_version ""2""; gene_name ""AC023490.2""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000277690,AC023490.2,processed_pseudogene,0.1946222121523317,0.19446743900777702,469
22,ensembl_havana,gene,18527802,18530573,.,+,.,"gene_id ""ENSG00000278558""; gene_version ""4""; gene_name ""TMEM191B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000278558,TMEM191B,protein_coding,0.19463832453231006,0.19454099443240097,2771
22,havana,gene,18533646,18577968,.,-,.,"gene_id ""ENSG00000274602""; gene_version ""4""; gene_name ""PI4KAP1""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000274602,PI4KAP1,transcribed_unprocessed_pseudogene,0.19478431018904444,0.19572394636658916,44322
22,ensembl,gene,18605355,18605497,.,+,.,"gene_id ""ENSG00000274625""; gene_version ""1""; gene_name ""SCARNA17""; gene_source ""ensembl""; gene_biotype ""scaRNA"";",ENSG00000274625,SCARNA17,scaRNA,0.19657563213612939,0.1964110543694643,142
22,ensembl,gene,18605802,18606102,.,-,.,"gene_id ""ENSG00000222630""; gene_version ""2""; gene_name ""RN7SKP131""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000222630,RN7SKP131,misc_RNA,0.1965867983901609,0.19642615482141457,300
22,ensembl_havana,gene,18605815,18611919,.,-,.,"gene_id ""ENSG00000275793""; gene_version ""1""; gene_name ""RIMBP3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000275793,RIMBP3,protein_coding,0.19658712313580387,0.19657134379495972,6104
22,ensembl,gene,18615581,18615900,.,+,.,"gene_id ""ENSG00000275362""; gene_version ""1""; gene_name ""Metazoa_SRP""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000275362,Metazoa_SRP,misc_RNA,0.19683108205498043,0.1966707072647351,319
22,havana,gene,18623339,18625289,.,-,.,"gene_id ""ENSG00000278110""; gene_version ""1""; gene_name ""SUSD2P2""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000278110,SUSD2P2,unprocessed_pseudogene,0.19702488026253437,0.1969050513033487,1950
22,havana,gene,18636445,18638405,.,-,.,"gene_id ""ENSG00000273907""; gene_version ""1""; gene_name ""CA15P2""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000273907,CA15P2,unprocessed_pseudogene,0.19735227383152146,0.19723241911786105,1960
22,havana,gene,18650023,18653617,.,-,.,"gene_id ""ENSG00000273643""; gene_version ""1""; gene_name ""PPP1R26P2""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000273643,PPP1R26P2,processed_pseudogene,0.19769145816539196,0.1976121018865681,3594
22,havana,gene,18715815,18719341,.,+,.,"gene_id ""ENSG00000278008""; gene_version ""1""; gene_name ""PPP1R26P4""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000278008,PPP1R26P4,processed_pseudogene,0.19933497088405505,0.1992525351162882,3526
22,havana,gene,18733914,18757906,.,+,.,"gene_id ""ENSG00000182824""; gene_version ""7""; gene_name ""LINC01662""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000182824,LINC01662,lincRNA,0.19978709176037868,0.20021509533027634,23992
22,havana,gene,18773665,18843399,.,-,.,"gene_id ""ENSG00000197421""; gene_version ""9""; gene_name ""GGT3P""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000197421,GGT3P,transcribed_unprocessed_pseudogene,0.20078008899529443,0.2023489514271125,69734
22,havana,gene,18794414,18794804,.,-,.,"gene_id ""ENSG00000239989""; gene_version ""1""; gene_name ""AC008132.2""; gene_source ""havana""; gene_biotype ""transcribed_processed_pseudogene"";",ENSG00000239989,AC008132.2,transcribed_processed_pseudogene,0.20129840802191684,0.20113604818327085,390
22,havana,gene,18833694,18834438,.,+,.,"gene_id ""ENSG00000234764""; gene_version ""2""; gene_name ""E2F6P1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000234764,E2F6P1,processed_pseudogene,0.20227963947238325,0.20212529002227528,744
22,havana,gene,18846811,18861049,.,+,.,"gene_id ""ENSG00000161103""; gene_version ""11""; gene_name ""AC008132.1""; gene_source ""havana""; gene_biotype ""transcribed_processed_pseudogene"";",ENSG00000161103,AC008132.1,transcribed_processed_pseudogene,0.20260730782614517,0.2027894852732655,14238
22,havana,gene,18855621,18858640,.,-,.,"gene_id ""ENSG00000215544""; gene_version ""6""; gene_name ""BCRP7""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000215544,BCRP7,unprocessed_pseudogene,0.202827385450346,0.2027293580191362,3019
22,havana,gene,18873543,18894407,.,-,.,"gene_id ""ENSG00000276095""; gene_version ""2""; gene_name ""LINC01663""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000276095,LINC01663,lincRNA,0.20327508478983836,0.20362208176278232,20864
22,havana,gene,18883502,18884682,.,-,.,"gene_id ""ENSG00000279987""; gene_version ""1""; gene_name ""AC008103.1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000279987,AC008103.1,sense_intronic,0.2035238649327914,0.20337935135746574,1180
22,ensembl_havana,gene,18906028,18914238,.,+,.,"gene_id ""ENSG00000183628""; gene_version ""12""; gene_name ""DGCR6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000183628,DGCR6,protein_coding,0.2040865741907651,0.2041170521142305,8210
22,havana,gene,18906238,18947732,.,+,.,"gene_id ""ENSG00000283809""; gene_version ""1""; gene_name ""AC007326.4""; gene_source ""havana""; gene_biotype ""protein_coding"";",ENSG00000283809,AC007326.4,protein_coding,0.20409182008192084,0.20495304308550805,41494
22,ensembl_havana,gene,18912777,18936553,.,-,.,"gene_id ""ENSG00000100033""; gene_version ""16""; gene_name ""PRODH""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100033,PRODH,protein_coding,0.20425516714033734,0.20467402167666132,23776
22,ensembl_havana,gene,18936411,18947741,.,+,.,"gene_id ""ENSG00000284294""; gene_version ""1""; gene_name ""AC007326.5""; gene_source ""ensembl_havana""; gene_biotype ""processed_transcript"";",ENSG00000284294,AC007326.5,processed_transcript,0.20484555471926613,0.20495326772033046,11330
22,havana,gene,18951934,18959512,.,-,.,"gene_id ""ENSG00000280418""; gene_version ""1""; gene_name ""AC007326.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000280418,AC007326.2,lincRNA,0.20523332599741254,0.20524706510860619,7578
22,havana,gene,18970514,18994628,.,+,.,"gene_id ""ENSG00000237517""; gene_version ""9""; gene_name ""DGCR5""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000237517,DGCR5,transcribed_unprocessed_pseudogene,0.20569746246252624,0.20612354026676533,24114
22,havana,gene,18970525,19031242,.,+,.,"gene_id ""ENSG00000283406""; gene_version ""1""; gene_name ""DGCR5""; gene_source ""havana""; gene_biotype ""processed_transcript"";",ENSG00000283406,DGCR5,processed_transcript,0.20569773724730106,0.20703740464314188,60717
22,havana,gene,18980695,18981325,.,-,.,"gene_id ""ENSG00000283583""; gene_version ""1""; gene_name ""AC007326.3""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000283583,AC007326.3,unprocessed_pseudogene,0.2059517882618439,0.20579150503983198,630
22,havana,gene,18997138,18997595,.,-,.,"gene_id ""ENSG00000271275""; gene_version ""1""; gene_name ""AC007326.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000271275,AC007326.1,processed_pseudogene,0.2063625415393393,0.2061975948798835,457
22,havana,gene,18998274,19014786,.,+,.,"gene_id ""ENSG00000283366""; gene_version ""1""; gene_name ""AC000095.2""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000283366,AC000095.2,transcribed_unprocessed_pseudogene,0.20639091931244852,0.20662667235009408,16512
22,havana,gene,19017834,19020248,.,+,.,"gene_id ""ENSG00000273032""; gene_version ""1""; gene_name ""DGCR9""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000273032,DGCR9,lincRNA,0.20687953660295574,0.20676300072786674,2414
22,havana,gene,19018043,19018916,.,-,.,"gene_id ""ENSG00000270393""; gene_version ""1""; gene_name ""AC000095.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000270393,AC000095.1,processed_pseudogene,0.2068847575136774,0.2067297547741514,873
22,havana,gene,19023056,19023550,.,+,.,"gene_id ""ENSG00000273164""; gene_version ""1""; gene_name ""DGCR10""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000273164,DGCR10,sense_intronic,0.20700998442969545,0.20684541674826318,494
22,havana,gene,19031564,19034564,.,-,.,"gene_id ""ENSG00000241527""; gene_version ""1""; gene_name ""CA15P1""; gene_source ""havana""; gene_biotype ""unitary_pseudogene"";",ENSG00000241527,CA15P1,unitary_pseudogene,0.20722251796280564,0.20712031985203255,3000
22,ensembl_havana,gene,19036282,19122454,.,-,.,"gene_id ""ENSG00000070413""; gene_version ""19""; gene_name ""DGCR2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000070413,DGCR2,protein_coding,0.20734037565077154,0.20931400368990152,86172
22,ensembl,gene,19045256,19045367,.,+,.,"gene_id ""ENSG00000206739""; gene_version ""1""; gene_name ""Y_RNA""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000206739,Y_RNA,misc_RNA,0.20756455006616067,0.20738995651718783,111
22,havana,gene,19046162,19048375,.,-,.,"gene_id ""ENSG00000273311""; gene_version ""1""; gene_name ""DGCR11""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000273311,DGCR11,sense_intronic,0.20758718233943263,0.20746503446671918,2213
22,havana,gene,19055801,19056512,.,+,.,"gene_id ""ENSG00000237347""; gene_version ""2""; gene_name ""AC004461.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000237347,AC004461.1,processed_pseudogene,0.20782796874348167,0.20766812930559436,711
22,havana,gene,19061041,19061843,.,-,.,"gene_id ""ENSG00000281530""; gene_version ""1""; gene_name ""DGCR12""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000281530,DGCR12,sense_intronic,0.20795886621803472,0.20780118799872987,802
