seqname,source,feature,start,end,score,strand,frame,attribute,gene_id,gene_name,gene_biotype,start_norm,end_norm,length
22,havana,gene,10939388,10961338,.,-,.,"gene_id ""ENSG00000283047""; gene_version ""1""; gene_name ""CU459211.1""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000283047,CU459211.1,unprocessed_pseudogene,0.005076448871421459,0.005617243328383214,21950
22,havana,gene,18773665,18843399,.,-,.,"gene_id ""ENSG00000197421""; gene_version ""9""; gene_name ""GGT3P""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000197421,GGT3P,transcribed_unprocessed_pseudogene,0.20078008899529443,0.2023489514271125,69734
22,havana,gene,18846811,18861049,.,+,.,"gene_id ""ENSG00000161103""; gene_version ""11""; gene_name ""AC008132.1""; gene_source ""havana""; gene_biotype ""transcribed_processed_pseudogene"";",ENSG00000161103,AC008132.1,transcribed_processed_pseudogene,0.20260730782614517,0.2027894852732655,14238
22,havana,gene,18855621,18858640,.,-,.,"gene_id ""ENSG00000215544""; gene_version ""6""; gene_name ""BCRP7""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000215544,BCRP7,unprocessed_pseudogene,0.202827385450346,0.2027293580191362,3019
22,havana,gene,18873543,18894407,.,-,.,"gene_id ""ENSG00000276095""; gene_version ""2""; gene_name ""LINC01663""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000276095,LINC01663,lincRNA,0.20327508478983836,0.20362208176278232,20864
22,havana,gene,18883502,18884682,.,-,.,"gene_id ""ENSG00000279987""; gene_version ""1""; gene_name ""AC008103.1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000279987,AC008103.1,sense_intronic,0.2035238649327914,0.20337935135746574,1180
22,ensembl_havana,gene,18906028,18914238,.,+,.,"gene_id ""ENSG00000183628""; gene_version ""12""; gene_name ""DGCR6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000183628,DGCR6,protein_coding,0.2040865741907651,0.2041170521142305,8210
22,havana,gene,18906238,18947732,.,+,.,"gene_id ""ENSG00000283809""; gene_version ""1""; gene_name ""AC007326.4""; gene_source ""havana""; gene_biotype ""protein_coding"";",ENSG00000283809,AC007326.4,protein_coding,0.20409182008192084,0.20495304308550805,41494
22,ensembl_havana,gene,18912777,18936553,.,-,.,"gene_id ""ENSG00000100033""; gene_version ""16""; gene_name ""PRODH""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100033,PRODH,protein_coding,0.20425516714033734,0.20467402167666132,23776
22,ensembl_havana,gene,18936411,18947741,.,+,.,"gene_id ""ENSG00000284294""; gene_version ""1""; gene_name ""AC007326.5""; gene_source ""ensembl_havana""; gene_biotype ""processed_transcript"";",ENSG00000284294,AC007326.5,processed_transcript,0.20484555471926613,0.20495326772033046,11330
22,havana,gene,18951934,18959512,.,-,.,"gene_id ""ENSG00000280418""; gene_version ""1""; gene_name ""AC007326.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000280418,AC007326.2,lincRNA,0.20523332599741254,0.20524706510860619,7578
22,havana,gene,18970514,18994628,.,+,.,"gene_id ""ENSG00000237517""; gene_version ""9""; gene_name ""DGCR5""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000237517,DGCR5,transcribed_unprocessed_pseudogene,0.20569746246252624,0.20612354026676533,24114
22,havana,gene,18970525,19031242,.,+,.,"gene_id ""ENSG00000283406""; gene_version ""1""; gene_name ""DGCR5""; gene_source ""havana""; gene_biotype ""processed_transcript"";",ENSG00000283406,DGCR5,processed_transcript,0.20569773724730106,0.20703740464314188,60717
22,havana,gene,18998274,19014786,.,+,.,"gene_id ""ENSG00000283366""; gene_version ""1""; gene_name ""AC000095.2""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000283366,AC000095.2,transcribed_unprocessed_pseudogene,0.20639091931244852,0.20662667235009408,16512
22,havana,gene,19017834,19020248,.,+,.,"gene_id ""ENSG00000273032""; gene_version ""1""; gene_name ""DGCR9""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000273032,DGCR9,lincRNA,0.20687953660295574,0.20676300072786674,2414
22,havana,gene,19031564,19034564,.,-,.,"gene_id ""ENSG00000241527""; gene_version ""1""; gene_name ""CA15P1""; gene_source ""havana""; gene_biotype ""unitary_pseudogene"";",ENSG00000241527,CA15P1,unitary_pseudogene,0.20722251796280564,0.20712031985203255,3000
22,ensembl_havana,gene,19036282,19122454,.,-,.,"gene_id ""ENSG00000070413""; gene_version ""19""; gene_name ""DGCR2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000070413,DGCR2,protein_coding,0.20734037565077154,0.20931400368990152,86172
22,havana,gene,19046162,19048375,.,-,.,"gene_id ""ENSG00000273311""; gene_version ""1""; gene_name ""DGCR11""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000273311,DGCR11,sense_intronic,0.20758718233943263,0.20746503446671918,2213
22,havana,gene,19121529,19124503,.,+,.,"gene_id ""ENSG00000223461""; gene_version ""1""; gene_name ""AC004471.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000223461,AC004471.1,antisense_RNA,0.20946988271436398,0.2093651455511348,2974
22,havana,gene,19124309,19128449,.,-,.,"gene_id ""ENSG00000272682""; gene_version ""1""; gene_name ""AC004471.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000272682,AC004471.2,lincRNA,0.2095393283210925,0.20946363544104526,4140
22,ensembl_havana,gene,19130279,19144684,.,-,.,"gene_id ""ENSG00000100056""; gene_version ""11""; gene_name ""ESS2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100056,ESS2,protein_coding,0.20968846151252032,0.2098688517012319,14405
22,ensembl_havana,gene,19130808,19132623,.,+,.,"gene_id ""ENSG00000206203""; gene_version ""4""; gene_name ""TSSK2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000206203,TSSK2,protein_coding,0.209701676162146,0.2095678160797899,1815
22,ensembl_havana,gene,19148576,19150283,.,-,.,"gene_id ""ENSG00000063515""; gene_version ""2""; gene_name ""GSC2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000063515,GSC2,protein_coding,0.2101455285147908,0.21000859952019,1707
22,havana,gene,19171395,19172839,.,+,.,"gene_id ""ENSG00000260924""; gene_version ""2""; gene_name ""LINC01311""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000260924,LINC01311,antisense_RNA,0.21071555703994846,0.21057158430397624,1444
22,ensembl_havana,gene,19175575,19178830,.,-,.,"gene_id ""ENSG00000100075""; gene_version ""9""; gene_name ""SLC25A1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100075,SLC25A1,protein_coding,0.210819975254382,0.21072111621742115,3255
22,ensembl_havana,gene,19179473,19291716,.,-,.,"gene_id ""ENSG00000070371""; gene_version ""15""; gene_name ""CLTCL1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000070371,CLTCL1,protein_coding,0.2109173489864064,0.21353868583537172,112243
22,havana,gene,19257520,19258806,.,+,.,"gene_id ""ENSG00000233471""; gene_version ""2""; gene_name ""KRT18P62""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000233471,KRT18P62,processed_pseudogene,0.21286699692465877,0.21271727116812553,1286
22,ensembl_havana,gene,19330698,19447450,.,-,.,"gene_id ""ENSG00000100084""; gene_version ""14""; gene_name ""HIRA""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100084,HIRA,protein_coding,0.2146950151293999,0.21742571688334858,116752
22,ensembl_havana,gene,19351368,19448232,.,-,.,"gene_id ""ENSG00000242259""; gene_version ""8""; gene_name ""C22orf39""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000242259,C22orf39,protein_coding,0.21521136070173036,0.21744523515347275,96864
22,ensembl_havana,gene,19431902,19436075,.,+,.,"gene_id ""ENSG00000185608""; gene_version ""8""; gene_name ""MRPL40""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000185608,MRPL40,protein_coding,0.21722313497952728,0.21714180342725847,4173
22,havana,gene,19447893,19450105,.,+,.,"gene_id ""ENSG00000185065""; gene_version ""6""; gene_name ""AC000068.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000185065,AC000068.1,antisense_RNA,0.21762259710082077,0.21749198415595686,2212
22,ensembl_havana,gene,19449910,19479215,.,-,.,"gene_id ""ENSG00000070010""; gene_version ""18""; gene_name ""UFD1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000070010,UFD1,protein_coding,0.21767298263635007,0.21821855300930043,29305
22,ensembl_havana,gene,19479459,19520612,.,+,.,"gene_id ""ENSG00000093009""; gene_version ""9""; gene_name ""CDC45""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000093009,CDC45,protein_coding,0.21841112948283256,0.21925179831407074,41153
22,ensembl_havana,gene,19523024,19527545,.,-,.,"gene_id ""ENSG00000184113""; gene_version ""9""; gene_name ""CLDN5""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184113,CLDN5,protein_coding,0.21949940209331043,0.21942484200559362,4521
22,havana,gene,19565203,19566839,.,-,.,"gene_id ""ENSG00000281548""; gene_version ""1""; gene_name ""LINC00895""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000281548,LINC00895,lincRNA,0.22055305182216028,0.2204055976401962,1636
22,havana,gene,19630750,19633574,.,-,.,"gene_id ""ENSG00000230485""; gene_version ""1""; gene_name ""AC000077.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000230485,AC000077.1,processed_pseudogene,0.22219044433447502,0.22207126484829937,2824
22,ensembl_havana,gene,19714464,19724772,.,+,.,"gene_id ""ENSG00000184702""; gene_version ""18""; gene_name ""SEPT5""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184702,SEPT5,protein_coding,0.22428165639263048,0.22434751446311305,10308
22,ensembl_havana,gene,19722945,19724771,.,+,.,"gene_id ""ENSG00000203618""; gene_version ""5""; gene_name ""GP1BB""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000203618,GP1BB,protein_coding,0.22449351545402063,0.22434748950368832,1826
22,ensembl_havana,gene,19756703,19783593,.,+,.,"gene_id ""ENSG00000184058""; gene_version ""13""; gene_name ""TBX1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184058,TBX1,protein_coding,0.22533680494752484,0.2258156527840516,26890
22,ensembl_havana,gene,19783224,19854939,.,-,.,"gene_id ""ENSG00000185838""; gene_version ""13""; gene_name ""GNB1L""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000185838,GNB1L,protein_coding,0.2259993110396282,0.22759640789949817,71715
22,ensembl_havana,gene,19846138,19854896,.,-,.,"gene_id ""ENSG00000215012""; gene_version ""8""; gene_name ""RTL10""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000215012,RTL10,protein_coding,0.22757093006902343,0.2275953346442356,8758
22,ensembl_havana,gene,19875517,19941992,.,-,.,"gene_id ""ENSG00000184470""; gene_version ""20""; gene_name ""TXNRD2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184470,TXNRD2,protein_coding,0.2283048302417132,0.22976920069888385,66475
22,ensembl_havana,gene,19941607,19969975,.,+,.,"gene_id ""ENSG00000093010""; gene_version ""13""; gene_name ""COMT""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000093010,COMT,protein_coding,0.22995578712973064,0.23046764028057787,28368
22,ensembl_havana,gene,19969896,20016808,.,-,.,"gene_id ""ENSG00000099889""; gene_version ""13""; gene_name ""ARVCF""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000099889,ARVCF,protein_coding,0.23066245862927862,0.23163656501807836,46912
22,ensembl_havana,gene,20017014,20065926,.,+,.,"gene_id ""ENSG00000183597""; gene_version ""15""; gene_name ""TANGO2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000183597,TANGO2,protein_coding,0.23183948672202498,0.232862522041044,48912
22,havana,gene,20058030,20070569,.,-,.,"gene_id ""ENSG00000236540""; gene_version ""7""; gene_name ""AC006547.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000236540,AC006547.1,antisense_RNA,0.23286408420604562,0.23297840864997815,12539
22,havana,gene,20064552,20065705,.,-,.,"gene_id ""ENSG00000268292""; gene_version ""1""; gene_name ""AC006547.3""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000268292,AC006547.3,antisense_RNA,0.23302700659708284,0.2328570060081828,1153
22,ensembl_havana,gene,20080232,20111877,.,+,.,"gene_id ""ENSG00000128191""; gene_version ""15""; gene_name ""DGCR8""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128191,DGCR8,protein_coding,0.233418699803379,0.23400943256594917,31645
22,havana,gene,20110821,20111875,.,-,.,"gene_id ""ENSG00000243762""; gene_version ""1""; gene_name ""AC006547.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000243762,AC006547.2,antisense_RNA,0.2341828263012995,0.23400938264709975,1054
22,ensembl_havana,gene,20111866,20117392,.,-,.,"gene_id ""ENSG00000099899""; gene_version ""14""; gene_name ""TRMT2A""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000099899,TRMT2A,protein_coding,0.2342089308549079,0.23414708379323154,5526
22,ensembl_havana,gene,20115938,20127357,.,+,.,"gene_id ""ENSG00000099901""; gene_version ""16""; gene_name ""RANBP1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000099901,RANBP1,protein_coding,0.23431065118246133,0.23439580446047883,11419
22,ensembl_havana,gene,20129456,20148007,.,+,.,"gene_id ""ENSG00000099904""; gene_version ""15""; gene_name ""ZDHHC8""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000099904,ZDHHC8,protein_coding,0.23464833669028734,0.23491121658076547,18551
22,ensembl_havana,gene,20148427,20151065,.,-,.,"gene_id ""ENSG00000234409""; gene_version ""6""; gene_name ""CCDC188""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000234409,CCDC188,protein_coding,0.23512224050512437,0.2349875425015324,2638
22,havana,gene,20198729,20204918,.,-,.,"gene_id ""ENSG00000249923""; gene_version ""1""; gene_name ""AC007663.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000249923,AC007663.2,antisense_RNA,0.23637880629996555,0.23633168240050562,6189
22,ensembl_havana,gene,20206397,20208524,.,+,.,"gene_id ""ENSG00000236499""; gene_version ""2""; gene_name ""LINC00896""; gene_source ""ensembl_havana""; gene_biotype ""lincRNA"";",ENSG00000236499,LINC00896,lincRNA,0.23657035626845274,0.23642168608601427,2127
22,ensembl_havana,gene,20241415,20283246,.,-,.,"gene_id ""ENSG00000040608""; gene_version ""13""; gene_name ""RTN4R""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000040608,RTN4R,protein_coding,0.23744512110889146,0.2382867042192859,41831
22,havana,gene,20299760,20313216,.,+,.,"gene_id ""ENSG00000161132""; gene_version ""6""; gene_name ""AC007663.1""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000161132,AC007663.1,unprocessed_pseudogene,0.23890260453499795,0.23903473817788112,13456
22,ensembl_havana,gene,20314276,20320080,.,-,.,"gene_id ""ENSG00000128185""; gene_version ""9""; gene_name ""DGCR6L""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128185,DGCR6L,protein_coding,0.23926522051603083,0.23920605966909894,5804
22,ensembl_havana,gene,20338805,20354372,.,+,.,"gene_id ""ENSG00000188280""; gene_version ""11""; gene_name ""AC007731.1""; gene_source ""ensembl_havana""; gene_biotype ""antisense_RNA"";",ENSG00000188280,AC007731.1,antisense_RNA,0.23987796558345675,0.24006196826129603,15567
22,havana,gene,20343203,20344365,.,-,.,"gene_id ""ENSG00000235578""; gene_version ""1""; gene_name ""AC007731.3""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000235578,AC007731.3,lincRNA,0.23998782953251865,0.23981219929821088,1162
22,ensembl_havana,gene,20350578,20390758,.,-,.,"gene_id ""ENSG00000161133""; gene_version ""16""; gene_name ""USP41""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000161133,USP41,protein_coding,0.24017206023382187,0.24097014188883842,40180
22,ensembl_havana,gene,20394115,20408461,.,+,.,"gene_id ""ENSG00000185252""; gene_version ""18""; gene_name ""ZNF74""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000185252,ZNF74,protein_coding,0.2412596333921456,0.2414119985845011,14346
22,ensembl_havana,gene,20424815,20437826,.,-,.,"gene_id ""ENSG00000244486""; gene_version ""8""; gene_name ""SCARF2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000244486,SCARF2,protein_coding,0.24202653271824842,0.24214493209114604,13011
22,havana,gene,20429241,20446620,.,-,.,"gene_id ""ENSG00000277971""; gene_version ""1""; gene_name ""AC007731.5""; gene_source ""havana""; gene_biotype ""protein_coding"";",ENSG00000277971,AC007731.5,protein_coding,0.24213709611946443,0.24236442527205648,17379
22,ensembl_havana,gene,20441519,20495883,.,-,.,"gene_id ""ENSG00000099910""; gene_version ""16""; gene_name ""KLHL22""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000099910,KLHL22,protein_coding,0.2424438058890374,0.24359400141160523,54364
22,havana,gene,20450122,20451824,.,+,.,"gene_id ""ENSG00000215493""; gene_version ""3""; gene_name ""AC007731.2""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000215493,AC007731.2,processed_pseudogene,0.24265871256338473,0.24249431411825367,1702
22,havana,gene,20482815,20484105,.,-,.,"gene_id ""ENSG00000236670""; gene_version ""1""; gene_name ""KRT18P5""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000236670,KRT18P5,processed_pseudogene,0.24347539789459904,0.2433000293073565,1290
22,ensembl_havana,gene,20495913,20587632,.,+,.,"gene_id ""ENSG00000099917""; gene_version ""17""; gene_name ""MED15""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000099917,MED15,protein_coding,0.24380259162011356,0.24588400366943478,91719
22,havana,gene,20522070,20523870,.,-,.,"gene_id ""ENSG00000236003""; gene_version ""1""; gene_name ""AC007731.4""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000236003,AC007731.4,antisense_RNA,0.2444560048342136,0.24429254083099808,1800
22,havana,gene,20587496,20592218,.,-,.,"gene_id ""ENSG00000250261""; gene_version ""1""; gene_name ""CCDC74BP1""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000250261,CCDC74BP1,unprocessed_pseudogene,0.24609037471400524,0.24599846759116042,4722
22,havana,gene,20602595,20656914,.,-,.,"gene_id ""ENSG00000223553""; gene_version ""6""; gene_name ""SMPD4P1""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000223553,SMPD4P1,transcribed_unprocessed_pseudogene,0.24646755428810385,0.2476132425322774,54319
22,havana,gene,20652730,20654750,.,+,.,"gene_id ""ENSG00000238125""; gene_version ""1""; gene_name ""SLC9A3P2""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000238125,SLC9A3P2,processed_pseudogene,0.2477199483504545,0.24755923033720234,2020
